CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
14-20-0184-46,14-054,QUICHE,IXCAN,COLEGIO AMERICANO MAYA QUICHE,"LOTE 08 COLONIA BUENA VISTA, ENTRADA A SAN FRANCISCO",77557616.0,JERONIMO COC JUAREZ,MAYLING PATRICIA PINEDA URIZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUICHE NORTE
14-20-0186-46,14-054,QUICHE,IXCAN,COLEGIO MIXTO PREUNIVERSITARIO BILINGUE INTERCULTURAL,ZONA 1 PLAYA GRANDE,57891607.0,JERONIMO COC JUAREZ,MAURICIO YAT LUC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),QUICHE NORTE
14-20-5058-46,14-036,QUICHE,IXCAN,COLEGIO AMERICANO MAYA QUICHE,PLAYA GRANDE IXCAN,52053380.0,GONZALO VENTURA LUX,---,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-5525-46,14-054,QUICHE,IXCAN,COLEGIO AMERICANO MAYA QUICHE,ZONA 1 PLAYA GRANDE,77557616.0,JERONIMO COC JUAREZ,MAYLING PATRICIA PINEDA URIZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-5526-46,14-054,QUICHE,IXCAN,COLEGIO AMERICANO MAYA QUICHE,ZONA 1 PLAYA GRANDE,77557616.0,JERONIMO COC JUAREZ,MAYLING PATRICIA PINEDA URIZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE NORTE
14-20-5530-46,14-054,QUICHE,IXCAN,INSTITUTO DIVERSIFICADO MAYA PADRE GUILLERMO WOODS,PARCELAMIENTO PUEBLO NUEVO,30007257.0,JERONIMO COC JUAREZ,DANIEL CRUZ MEJIA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-5707-46,14-054,QUICHE,IXCAN,INSTITUTO NORMAL MIXTO CIENCIA Y ARTE,ZONA 1 PLAYA GRANDE,58908465.0,JERONIMO COC JUAREZ,LUCIANO CAAL YAT,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-5709-46,14-036,QUICHE,IXCAN,"INSTITUTO DE EDUCACION A DISTANCIA ""LA ESCUELA EN SU CASA""","3A. AVENIDA Y 3A. CALLE ZONA 1, EDIFICIO EL PEREGRINO",54606010.0,GONZALO VENTURA LUX,FRANCISCO SICAL SICAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE NORTE
14-20-5813-46,14-054,QUICHE,IXCAN,INSTITUTO TECNICO DIVERSIFICADO ASOCIATIVA AJ YICHKAN,"ZONA 1 PLAYA GRANDE CENTRO DE CAPACITACION MUNICIPAL, ZONA 1, PLAYA GRANDE, IXCAN.",30340666.0,JERONIMO COC JUAREZ,JORGE CHITAY MAQUIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),QUICHE NORTE
14-20-5814-46,14-054,QUICHE,IXCAN,LICEO TECNOLOGICO DOCTOR JUAN JOSE AREVALO BERMEJO,2A. AVENIDA Y 3A. CALLE ZONA 1 2O. NIVEL EDIFICIO LA SELVA DE PLAYA GRANDE,46613387.0,JERONIMO COC JUAREZ,NELSON ALFONSO CHOC SAM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE NORTE
14-20-5872-46,14-054,QUICHE,IXCAN,LICEO AMERICANO MUNDO MAYA,ZONA 1 PLAYA GRANDE,77557616.0,JERONIMO COC JUAREZ,MAYLING PATRICIA PINEDA URIZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-5873-46,14-054,QUICHE,IXCAN,LICEO AMERICANO MUNDO MAYA,ZONA 1 PLAYA GRANDE,77557616.0,JERONIMO COC JUAREZ,SILA MAGDALENA AC CHICOJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE NORTE
14-20-5876-46,14-054,QUICHE,IXCAN,INSTITUTO PRIVADO MIXTO DE DIVERSIFICADO KAIBIL BALAM,PARCELAMIENTO KAIBIL BALAM,30046660.0,JERONIMO COC JUAREZ,MIGUEL LOPEZ PEREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-5881-46,14-054,QUICHE,IXCAN,INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA DE ENSENANZA,ZONA 1 PLAYA GRANDE,53681098.0,JERONIMO COC JUAREZ,HUGO ADALBERTO FERNANDEZ DELGADO,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE NORTE
14-20-5966-46,14-054,QUICHE,IXCAN,INSTITUTO NORMAL MIXTO CIENCIA Y ARTE,ZONA 1 PLAYA GRANDE,54158954.0,JERONIMO COC JUAREZ,TEODORO RAMIREZ VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE NORTE
14-21-0006-46,14-042,QUICHE,PACHALUN,INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA DE ENSENANZA,CABECERA MUNICIPAL,56254999.0,MARTA CELIA VENTURA RAMIREZ,JOSUE ESTRADA Y ESTRADA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-21-0023-46,14-035,QUICHE,PACHALUN,"""LICEO INTERCULTURAL PACHALUMENSE""","VALLE LINDA VISTA, SALIDA A MORITAS",40895934.0,ERIK ISRAEL GIRON JUAREZ,EZEQUIEL MONTUFAR ORREGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-21-0024-46,14-035,QUICHE,PACHALUN,LICEO INTERCULTURAL PACHALUMENSE,"VALLE LINDA VISTA, SALIDA A MORITAS",57461136.0,ERIK ISRAEL GIRON JUAREZ,EZEQUIEL MONTUFAR ORREGO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-21-0025-46,14-035,QUICHE,PACHALUN,"""LICEO INTERCULTURAL PACHALUMENSE""","VALLE LINDA VISTA, SALIDA A MORITAS",57461136.0,ERIK ISRAEL GIRON JUAREZ,EZEQUIEL MONTUFAR ORREGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-21-0026-46,14-035,QUICHE,PACHALUN,INSTITUTO TECNOLOGICO PACHALUM,ZONA 2,41450108.0,ERIK ISRAEL GIRON JUAREZ,IDALMA CLEOTILDE ESTRADA Y ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-21-0030-46,14-035,QUICHE,PACHALUN,INSTITUTO MUNICIPAL DE EDUCACION TECNOLOGICA PACHALUM -IMET-,CASERIO EL AGUACATE ZONA 0,51321900.0,ERIK ISRAEL GIRON JUAREZ,FRANKLIN ESTUARDO VALDEZ SOTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHE
14-21-0031-46,14-035,QUICHE,PACHALUN,INSTITUTO MUNICIPAL DE EDUCACION TECNOLOGICA PACHALUM -IMET-,CASERIO EL AGUACATE ZONA 0,41450108.0,ERIK ISRAEL GIRON JUAREZ,JOSUE ESTRADA ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE
14-21-0032-46,14-035,QUICHE,PACHALUN,"COLEGIO BILINGUE DE COMPUTACION PACHALUM DE LOS SANTOS ""CBC-PS""","VENIDA LOS LIRIOS, ZONA 3, LUGAR DENOMINADO ""POTRERO VIEJO""",42591034.0,ERIK ISRAEL GIRON JUAREZ,CRISTIAN FERNANDO VALDEZ SOTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-21-0036-46,14-035,QUICHE,PACHALUN,LICEO INTERCULTURAL PACHALUMENSE,"VALLE LINDA VISTA, SALIDA A MORITAS",57461136.0,ERIK ISRAEL GIRON JUAREZ,MARVIN JHONY SOTO HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUICHE
14-21-4702-46,14-036,QUICHE,PACHALUN,INSTITUTO MIXTO PRIVADO DE MAGISTERIO PRIMARIA BILINGUE,CABECERA MUNICIPAL,40895934.0,GONZALO VENTURA LUX,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
14-21-5690-46,14-035,QUICHE,PACHALUN,INSTITUTO TECNOLOGICO DE PACHALUM,CASERIO EL AGUACATE,41450108.0,ERIK ISRAEL GIRON JUAREZ,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHE
14-21-6000-46,14-035,QUICHE,PACHALUN,LICEO INTERCULTURAL PACHALUMENSE,AVENIDA LAS AMELIAS ZONA 4 CASA NO. C-01,57461136.0,ERIK ISRAEL GIRON JUAREZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE
14-21-6029-46,14-035,QUICHE,PACHALUN,LICEO INTERCULTURAL PACHALUMENSE,CABECERA MUNICIPAL,57461136.0,ERIK ISRAEL GIRON JUAREZ,EZEQUIEL MONTUFAR ORREGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE
